mean,count,Lon,Lat,day,month,year,country,city,parameter,unit
50.19524,21,-71.550095,-33.02042,10,11,2017,CL,Viña del Mar,pm10,µg/m³
2.1818182,22,-3.034178,52.50385,11,11,2017,GB,Aston Hill,no2,µg/m³
9.409091,22,-4.691462,51.781784,11,11,2017,GB,Narberth,so2,µg/m³
544.0526,23,-68.92806,-22.462145,26,10,2017,CL,Calama,co,µg/m³
183.37378,61,73.03791,26.292065,26,10,2017,IN,Jodhpur,pm10,µg/m³
11.08475,40,-72.28346,-37.045883,6,11,2017,CL,Cabrero,pm10,µg/m³
0.022227272,22,-88.27792,32.36253,8,9,2017,US,SUMTER,o3,ppm
0.72727275,22,-134.56555,58.38889,8,9,2017,US,JUNEAU,pm25,µg/m³
0.005684211,19,-119.77321,36.785378,8,9,2017,US,FRESNO,no2,ppm
0,19,-118.33083,37.360703,8,9,2017,US,Bishop,so2,ppm
0.04005263,19,-120.3786,37.9817,8,9,2017,US,Phoenix Lake-Cedar Ridge,o3,ppm
0.020304348,23,-91.4953,47.9464,8,9,2017,US,LAKE,o3,ppm
0.030184211,76,-84.181404,35.475685,8,9,2017,US,Columbia,o3,ppm
0.0118,60,-115.15038,36.202404,8,9,2017,US,Las Vegas-Paradise,no2,ppm
0.018545454,22,-71.49634,43.56612,8,9,2017,US,Laconia,o3,ppm
2.5869565,23,-74.6953,44.9806,8,9,2017,US,Malone,pm25,µg/m³
13.130435,23,-102.5264,47.3203,8,9,2017,US,DUNN,pm10,µg/m³
3.4434783,23,-84.0539,40.771,8,9,2017,US,Lima,pm25,µg/m³
8.64E-04,22,-122.308624,47.568237,8,9,2017,US,Seattle-Tacoma-Bellevue,so2,ppm
0.04121739,23,-110.5994,43.67083,8,9,2017,US,TETON,o3,ppm
1010.91,22,-73.11869,-36.735996,5,9,2017,CL,Talcahuano,co,µg/m³
7.928571,14,-114.61444,32.690277,21,9,2017,US,Yuma,pm25,µg/m³
7.007143,14,-104.7061,40.4147,21,9,2017,US,Greeley,pm25,µg/m³
0.018363636,11,-84.9903,30.1103,21,9,2017,US,LIBERTY,o3,ppm
0.019222222,36,-84.322205,33.730263,21,9,2017,US,Atlanta-Sandy Springs-Marietta,no2,ppm
0.021266667,15,-89.7883,38.1761,21,9,2017,US,RANDOLPH,o3,ppm
0.16363636,22,-71.04228,42.382236,21,9,2017,US,Boston-Cambridge-Quincy,co,ppm
11.873333,15,-84.8919,44.3106,21,9,2017,US,Cadillac,pm25,µg/m³
0.02342857,14,-88.7597,34.2633,21,9,2017,US,Tupelo,o3,ppm
0.020042857,70,-77.37634,37.61994,21,9,2017,US,Richmond,o3,ppm
3.7142856,7,-109.53968,31.3492,28,9,2017,US,Sierra Vista-Douglas,pm25,µg/m³
48.076923,13,-111.87672,32.98989,28,9,2017,US,PINAL,pm10,µg/m³
6.1526318,38,-94.56678,39.025898,28,9,2017,US,Kansas City,pm25,µg/m³
10.142858,7,-101.702995,39.3428,28,9,2017,US,SHERMAN,pm10,µg/m³
3.557143,7,-83.6694,43.0289,28,9,2017,US,Flint,pm25,µg/m³
9.17E-04,12,-87.56742,40.699333,28,9,2017,US,MONROE,so2,ppm
0.02707143,14,-73.7024,42.84455,28,9,2017,US,Albany-Schenectady-Troy,o3,ppm
0.004692308,13,-83.00621,40.03255,28,9,2017,US,Columbus,no2,ppm
7.69E-05,13,-84.59026,39.16859,28,9,2017,US,Cincinnati-Middletown,so2,ppm
10.1,6,-121.73137,42.190296,28,9,2017,US,Klamath Falls,pm25,µg/m³
9.483334,6,-121.203384,45.60242,28,9,2017,US,City of The Dalles,pm25,µg/m³
3.5,2,89.96494,48.969196,25,10,2017,MN,Өлгий хот,so2,µg/m³
10.666667,3,96.84739,47.72689,26,10,2017,MN,Улиастай хот,no2,µg/m³
81.36364,22,18.977,43.661,29,8,2017,BA,Goražde,pm10,µg/m³
10.714286,42,27.976784,40.418835,29,8,2017,TR,Balıkesir,no2,µg/m³
57.142857,21,30.39692,40.79072,29,8,2017,TR,Sakarya,o3,µg/m³
52.54286,105,36.354946,41.276,29,8,2017,TR,Samsun,pm10,µg/m³
431.0238,42,36.393463,41.25692,29,8,2017,TR,Samsun,co,µg/m³
38.739132,23,-48.185833,-21.782522,22,10,2017,BR,Araraquara,pm10,µg/m³
12.276667,24,5.85307,51.5405,23,10,2017,NL,Vredepeel,pm10,µg/m³
20.492765,34,5.72966,58.96294,23,10,2017,NO,Stavanger,no2,µg/m³
4.209252,70,5.3101015,60.399364,23,10,2017,NO,Bergen,pm25,µg/m³
3.6995702,17,10.661762,59.43347,23,10,2017,NO,Moss,pm25,µg/m³
293.9655,58,-4.81486,37.97297,23,9,2017,ES,Córdoba,co,µg/m³
11.844576,59,-3.190108,40.830303,23,9,2017,ES,Guadalajara,no2,µg/m³
27.913044,23,26.63529,40.85121,23,9,2017,TR,Edirne,pm10,µg/m³
17.744999,8,-73.12053,-36.803036,18,9,2017,CL,Hualpén,pm10,µg/m³
56,8,-70.58813,-33.516632,18,9,2017,CL,La Florida,pm10,µg/m³
0.03932,7370,34.812042,32.079155,18,9,2017,IL,גוש דן,o3,ppm
0.016638432,5014,35.353447,32.632164,18,9,2017,IL,עמק יזרעאל,no2,ppm
23.385,82,80.942986,26.844656,19,9,2017,IN,Lucknow,pm25,µg/m³
16.249285,140,78.46497,17.392517,19,9,2017,IN,Hyderabad,so2,µg/m³
49.38095,21,-70.72379,-33.34963,26,10,2017,CL,Quilicura,pm10,µg/m³
20.405487,207,17.954412,59.31469,26,10,2017,SE,Stockholm,no2,µg/m³
44.10946,37,3.6471167,47.139595,29,9,2017,FR,Nièvre,o3,µg/m³
30.761906,21,-121.4406,37.6825,12,9,2017,US,Stockton,pm10,µg/m³
12.072147,20,4.81671,52.448,5,10,2017,NL,Zaandam,pm10,µg/m³
6.1568294,21,20.459112,44.82112,5,10,2017,RS,Grad Beograd,o3,µg/m³
16.05366,41,-7.648455,42.210346,14,10,2017,ES,Ourense,pm25,µg/m³
8.075,40,-7.6544533,42.21406,14,10,2017,ES,Ourense,so2,µg/m³
6.9444447,27,-0.27268767,42.147408,14,10,2017,ES,Huesca,no2,µg/m³
33.789474,19,-1.610528,54.97825,25,9,2017,GB,Newcastle,o3,µg/m³
38.57143,21,-2.584482,51.462837,6,11,2017,GB,Bristol,pm10,µg/m³
20.365217,115,39.67858,41.003674,5,10,2017,TR,Trabzon,no2,µg/m³
16.44,5,-86.2564,32.4069,27,9,2017,US,Montgomery,pm25,µg/m³
20.928959,48,1.4498849,43.614525,23,9,2017,FR,Haute-Garonne,pm10,µg/m³
19.812052,78,2.1200593,47.915115,23,9,2017,FR,Loiret,no2,µg/m³
24.682354,84,17.09767,48.221695,22,9,2017,sk,Bratislavský kraj,no2,µg/m³
-205.47826,23,104.07,30.63,29,8,2017,CN,Chengdu,pm25,µg/m³
0.8,9,-114.18927,48.363693,20,9,2017,US,FLATHEAD,pm25,µg/m³
3.982353,17,-111.68988,40.300037,20,9,2017,US,Provo-Orem,pm25,µg/m³
48.31818,22,-70.58813,-33.516632,26,10,2017,CL,La Florida,pm10,µg/m³
6.0284615,65,-68.93269,-22.455006,25,10,2017,CL,Calama,pm25,µg/m³
29.714285,21,-121.4406,37.6825,8,9,2017,US,Stockton,pm10,µg/m³
0.00505,20,101.82357,6.427698,6,9,2017,TH,Narathiwat,no2,ppm
0.009095239,21,100.1654,18.12614,6,9,2017,TH,Phrae,o3,ppm
3.645,22,-70.71392,-34.162315,26,10,2017,CL,Rancagua,so2,µg/m³
8.644444,45,-3.0934825,51.56588,26,10,2017,GB,Cardiff,o3,µg/m³
56.47619,21,-48.983074,-21.141943,12,9,2017,BR,Catanduva,o3,µg/m³
3.8173685,38,80.32517,26.470308,28,10,2017,IN,Kanpur,so2,µg/m³
43.125,48,11.992851,42.579353,6,9,2017,IT,Viterbo,o3,µg/m³
276.7342,79,,,3,10,2017,IN,Ghaziabad,pm10,µg/m³
16.375,24,-72.679924,41.771442,11,9,2017,US,Hartford-West Hartford-East Hartford,pm10,µg/m³
0,24,-73.3033,41.8331,11,9,2017,US,Torrington,so2,ppm
3.9266667,15,-74.742645,40.283092,11,9,2017,US,Trenton-Ewing,pm25,µg/m³
1.1166667,18,-75.225,43.0994,11,9,2017,US,Utica-Rome,pm25,µg/m³
0.23695652,46,-73.039635,44.502243,11,9,2017,US,Burlington-South Burlington,co,ppm
0.21363637,22,-77.40027,37.55652,11,9,2017,US,Richmond,co,ppm
10.675,40,-4.697146,42.426758,6,11,2017,ES,Palencia,no2,µg/m³
3.7305882,17,5.785831,43.835274,6,11,2017,FR,Alpes-de-Haute-Provence,no2,µg/m³
0.04354054,37,-120.91257,37.571003,4,9,2017,US,Modesto,o3,ppm
31.421053,38,-1.0814679,53.960114,2,11,2017,GB,York,no2,µg/m³
102.89154,39,,,2,11,2017,IN,Nashik,pm10,µg/m³
0.029000001,7,-84.3483,30.4397,1,11,2017,US,Tallahassee,o3,ppm
0.001428572,7,-82.547775,27.63861,1,11,2017,US,MANATEE,so2,ppm
5.9888887,9,-97.3139,37.7011,1,11,2017,US,Wichita,pm25,µg/m³
0.0425,6,-114.2158,39.0053,1,11,2017,US,WHITE PINE,o3,ppm
0,9,-82.99441,40.002735,1,11,2017,US,Columbus,so2,ppm
24,9,-97.4722,35.6128,1,11,2017,US,Oklahoma City,pm10,µg/m³
0.018589595,173,-72.917595,46.413174,20,9,2017,CA,QUEBEC,o3,ppm
0.001166667,24,-90.27243,38.531006,20,9,2017,US,St. Louis,so2,ppm
0.012571429,7,-74.9864,43.6856,20,9,2017,US,Utica-Rome,o3,ppm
6.2,5,-83.4436,35.4356,20,9,2017,US,SWAIN,pm25,µg/m³
0,8,-82.99441,40.002735,20,9,2017,US,Columbus,so2,ppm
5.3480663,181,32.82189,39.93845,25,9,2017,TR,Ankara,so2,µg/m³
78.44,20,-72.59879,-38.764767,5,9,2017,CL,Padre las Casas,pm25,µg/m³
9.421053,19,-1.875024,52.47609,5,9,2017,GB,West Midlands,pm10,µg/m³
9.094444,18,-88.27792,32.36253,5,9,2017,US,SUMTER,pm25,µg/m³
0.019210527,19,-87.4597,33.0894,5,9,2017,US,Tuscaloosa,o3,ppm
42.502476,404,-111.997536,33.398674,5,9,2017,US,Phoenix-Mesa-Scottsdale,pm10,µg/m³
0.01983158,95,-89.97404,35.15076,5,9,2017,US,Memphis,o3,ppm
0.24882352,17,-120.9936,37.6583,5,9,2017,US,Modesto,co,ppm
33.87317,41,-94.710686,41.101826,5,9,2017,US,MADISON,pm25,µg/m³
0.16736843,19,-90.5875,41.53,5,9,2017,US,Davenport-Moline-Rock Island,co,ppm
0.0367,20,-76.1408,38.5876,5,9,2017,US,DORCHESTER,o3,ppm
0.041950002,20,-70.7859,41.3306,5,9,2017,US,DUKES,o3,ppm
0.01405,20,-91.4953,47.9464,5,9,2017,US,LAKE,o3,ppm
0.017875,32,-71.94808,43.81687,5,9,2017,US,Lebanon,o3,ppm
0.002,21,-74.6953,44.9806,5,9,2017,US,Malone,o3,ppm
16.17619,21,-77.3081,39.9233,5,9,2017,US,Gettysburg,pm25,µg/m³
32.282425,63,8.95288,46.0658,29,9,2017,CH,Ticino,pm10,µg/m³
14.980063,158,2.2492456,50.63855,28,9,2017,FR,Pas-de-Calais,pm10,µg/m³
97.490974,41,,,7,11,2017,IN,Kota,pm25,µg/m³
54.688446,45,,,7,11,2017,IN,Udaipur,no2,µg/m³
7.270779,77,,,9,10,2017,IN,Visakhapatnam,no2,µg/m³
19.458334,24,-70.58813,-33.516632,24,9,2017,CL,La Florida,pm25,µg/m³
22.474737,19,-70.52332,-33.376774,11,11,2017,CL,Las Condes,no2,µg/m³
71.02631,19,-70.73215,-33.43309,23,9,2017,CL,Cerro Navia,pm10,µg/m³
0.054421984,5236,35.32701,31.146585,16,10,2017,IL,איזור יהודה,o3,ppm
0.017483193,10085,35.16807,31.791782,16,10,2017,IL,ירושלים,no2,ppm
16.923382,68,72.86552,19.041847,17,10,2017,IN,Mumbai,no2,µg/m³
26.245283,53,-120.88652,38.750282,28,8,2017,US,Sacramento--Arden-Arcade--Roseville,pm10,µg/m³
25.395834,48,-118.90915,34.2714,28,8,2017,US,Oxnard-Thousand Oaks-Ventura,pm10,µg/m³
18.66129,62,-116.36311,48.85976,28,8,2017,US,BOUNDARY,pm25,µg/m³
15.981818,22,-90.18977,38.65643,28,8,2017,US,ST. LOUIS (CITY),pm25,µg/m³
0.005227273,22,-106.5847,35.1353,28,8,2017,US,Albuquerque,no2,ppm
15.444445,45,-120.42045,46.485188,28,8,2017,US,Yakima,pm25,µg/m³
0.041280303,132,-109.86245,42.688385,28,8,2017,US,SUBLETTE,o3,ppm
4.817059,17,-71.592865,-35.83694,14,10,2017,CL,Linares,pm25,µg/m³
0.23724362,3998,34.92972,31.889856,16,10,2017,IL,שפלה פנימית,co,ppm
66.458336,24,72.868706,19.066023,14,2,2016,IN,Mumbai,pm25,µg/m³
82.583336,24,100.529076,13.763936,14,2,2016,TH,Loei,pm10,µg/m³
22.322268,24,4.6288,52.4744,14,2,2016,NL,Staalstraat,pm10,µg/m³
-41.25083,24,6.60537,52.0918,14,2,2016,NL,Eibergen,so2,µg/m³
0.005559322,59,151.69629,-32.8753,5,10,2017,AU,Lower Hunter,no2,ppm
-999,24,123.42,41.78,9,10,2017,CN,Shenyang,pm25,µg/m³
22.5588,75,73.03791,26.292065,9,10,2017,IN,Jodhpur,no2,µg/m³
17.5425,24,3.91662,51.6347,9,10,2017,NL,Zierikzee,no2,µg/m³
-39.562916,24,4.3263,51.9105,9,10,2017,NL,Vlaardingen,no2,µg/m³
207.94333,12,-70.52332,-33.376774,22,9,2017,CL,Las Condes,co,µg/m³
0.78999996,21,-2.223056,47.273056,25,9,2017,FR,Loire-Atlantique,so2,µg/m³
23.112127,47,16.441998,43.529785,25,9,2017,HR,Splitsko-dalmatinska,no2,µg/m³
58.61111,18,118.312256,24.432133,11,11,2017,TW,金門縣,pm10,µg/m³
6.5625,16,121.59977,23.971306,11,11,2017,TW,花蓮縣,pm25,µg/m³
37.42105,38,121.06378,24.820393,11,11,2017,TW,新竹縣,pm10,µg/m³
-41.041668,48,12.261163,42.36193,4,9,2017,IT,Viterbo,so2,µg/m³
6.358621,72,5.701453,50.8526,6,1,2016,NL,Maastricht,pm25,µg/m³
86.88611,360,106.87876,47.91285,6,1,2016,MN,Ulaanbaatar,pm25,µg/m³
21.636364,11,98.39429,7.881636,6,1,2016,TH,Phuket,pm10,µg/m³
0.003913386,127,100.55001,13.756415,7,1,2016,TH,Bangkok,so2,ppm
0.7572727,11,,,5,9,2017,IN,Nagpur,so2,µg/m³
31.378386,20,7.583281,47.54112,2,11,2017,CH,Basel-Landschaft,o3,µg/m³
36.275436,46,2.4324837,48.809586,2,11,2017,FR,Val-de-Marne,pm10,µg/m³
29.368889,72,2.791111,48.724632,1,11,2017,FR,Seine-et-Marne,pm10,µg/m³
10.741,20,-0.038889,43.096943,1,11,2017,FR,Hautes-Pyrénées,pm10,µg/m³
18.842157,51,5.0313945,47.3169,2,11,2017,FR,Côte-d'Or,o3,µg/m³
33.16923,13,10.763,59.91487,2,11,2017,NO,Oslo,o3,µg/m³
13.114663,12,8.35935,58.25602,2,11,2017,NO,Lillesand,so2,µg/m³
0.007454546,22,99.32072,9.136808,2,11,2017,TH,Surat Thani,o3,ppm
31.108696,230,121.50163,25.05973,2,11,2017,TW,新北市,pm10,µg/m³
5.851852,54,17.681583,49.31163,11,11,2017,CZ,Zlínský,pm25,µg/m³
11.026889,90,2.1053433,49.94573,11,11,2017,FR,Somme,pm10,µg/m³
15.55325,40,-0.582569,43.394238,11,11,2017,FR,Pyrénées-Atlantiques,so2,µg/m³
3.4342856,21,5.089552,45.35698,11,11,2017,FR,Isère,so2,µg/m³
346.49887,88,19.078892,47.508675,11,11,2017,HU,Budapest,co,µg/m³
0.014402778,72,-58.39638,-34.612022,5,9,2017,AR,Buenos Aires,no2,ppm
14.32,20,150.91417,-31.110556,7,11,2017,AU,North-west Slopes,pm10,µg/m³
6.73E-04,123,151.14409,-33.877117,12,11,2017,AU,Sydney East,no2,ppm
47.25,20,113.32,23.12,12,11,2017,CN,Guangzhou,pm25,µg/m³
32.44248,113,-2.8915849,43.2731,26,9,2017,ES,Bizkaia,o3,µg/m³
18.411667,24,-61.08571,14.600572,25,9,2017,FR,unused,o3,µg/m³
55.31375,24,-68.92806,-22.462145,7,10,2015,CL,Calama,o3,µg/m³
-579.8899,48,6.5939198,53.232147,8,10,2015,NL,Groningen,pm25,µg/m³
12.807198,24,5.39333,51.4074,8,10,2015,NL,Veldhoven,pm10,µg/m³
34.4875,24,6.01757,52.6541,8,11,2015,NL,Barsbeek,o3,µg/m³
18.13913,69,21.028055,52.22364,8,11,2015,PL,Warszawa,pm25,µg/m³
2.62,17,-72.049965,-45.579044,7,11,2015,CL,Coyhaique,so2,µg/m³
272.29584,24,-70.73215,-33.43309,7,11,2015,CL,Cerro Navia,co,µg/m³
27.666666,24,-70.73215,-33.43309,7,11,2015,CL,Cerro Navia,pm10,µg/m³
8.244586,22,-70.71944,-33.492847,8,11,2015,CL,Cerrillos,no2,µg/m³
15.528455,22,-73.11872,-40.58448,8,11,2015,CL,Osorno,pm10,µg/m³
0.08541667,24,98.39429,7.881636,9,11,2015,TH,Phuket,co,ppm
28.11111,9,100.50632,13.807158,9,11,2015,TH,Nonthaburi,pm10,µg/m³
8.867151,23,27.6754,60.53002,9,11,2017,FI,Kymenlaakso,pm10,µg/m³
12.209067,118,0.93113995,41.791954,10,10,2017,ES,Lleida,no2,µg/m³
19.087168,113,80.231186,13.039488,10,10,2017,IN,Chennai,no2,µg/m³
3.323881,24,21.76529,41.70583,10,10,2017,MK,Veles Municipality,so2,µg/m³
8.3379755,24,21.33667,41.03028,10,10,2017,MK,Bitola Municipality,so2,µg/m³
6.2411165,23,4.60184,52.463,10,10,2017,NL,IJmuiden,pm25,µg/m³
4.4346375,23,4.51527,51.6537,10,10,2017,NL,Fijnaart,pm10,µg/m³
79.1,10,-9.903917,53.326443,28,10,2017,GB,Mace Head,o3,µg/m³
59.954544,22,-3.206111,55.31531,28,10,2017,GB,Eskdalemuir,o3,µg/m³
16.34091,44,-1.538015,52.291847,28,10,2017,GB,Leamington Spa,pm10,µg/m³
0.2,8,-147.72726,64.8458,25,9,2017,US,Fairbanks,co,ppm
2,8,-93.2139,45.1425,25,9,2017,US,Minneapolis-St. Paul-Bloomington,pm10,µg/m³
0.035267442,86,-115.087975,36.218597,25,9,2017,US,Las Vegas-Paradise,o3,ppm
3.1111112,9,-77.5867,35.9889,25,9,2017,US,Rocky Mount,pm25,µg/m³
7,9,-83.4436,35.4356,25,9,2017,US,SWAIN,pm25,µg/m³
8.2625,16,-123.29028,42.36212,25,9,2017,US,Grants Pass,pm25,µg/m³
20.12125,56,-71.49051,-32.796497,3,10,2017,CL,Quintero,o3,µg/m³
132.18391,174,-0.40922412,39.48885,28,10,2017,ES,Valencia/València,co,µg/m³
31.753197,106,8.555593,47.395805,25,9,2017,CH,Zürich,no2,µg/m³
28.505693,209,3.2539272,50.536694,25,9,2017,FR,Nord,no2,µg/m³
0.32500002,12,-79.8842,37.2856,8,9,2017,US,Roanoke,co,ppm
29.002396,96,-71.49081,-32.926186,23,1,2016,CL,Concón,so2,µg/m³
33.49704,169,100.5494,13.735204,24,1,2016,TH,Bangkok,pm10,µg/m³
1309.9275,69,21.312704,52.24511,23,1,2016,PL,Warszawa,co,µg/m³
0.1375,16,99.32072,9.136808,24,1,2016,TH,Surat Thani,co,ppm
21.42709,24,4.60199,52.494,23,1,2016,NL,Wijk aan Zee,pm25,µg/m³
25.174734,24,5.70842,52.1116,23,1,2016,NL,Wekerom,pm10,µg/m³
9.557,1,-70.75017,-33.437813,23,1,2016,CL,Pudahuel,no2,µg/m³
35.375,8,-110.829666,33.419018,26,9,2017,US,Payson,pm10,µg/m³
0.013285714,7,-120.4344,34.9481,26,9,2017,US,Santa Barbara-Santa Maria,no2,ppm
14.1,8,-85.65222,40.125557,26,9,2017,US,Anderson,pm25,µg/m³
13.0625,8,-84.5361,42.7375,26,9,2017,US,Lansing-East Lansing,pm25,µg/m³
0.001375,8,-75.0252,39.42227,26,9,2017,US,Vineland-Millville-Bridgeton,no2,ppm
1.25E-04,8,-95.268906,36.229088,26,9,2017,US,MAYES,so2,ppm
5.8625,8,-112.355,40.600555,26,9,2017,US,TOOELE,pm25,µg/m³
6.6125,8,-111.9752,41.2064,26,9,2017,US,Ogden-Clearfield,pm25,µg/m³
11.625,8,-105.586,41.30283,26,9,2017,US,Laramie,pm10,µg/m³
0.00315,40,-109.86816,42.647896,26,9,2017,US,SUBLETTE,no2,ppm
5766.154,65,77.313774,28.410122,12,11,2017,IN,Faridabad,co,µg/m³
-30.660757,66,4.32148,52.063732,12,11,2017,NL,Den Haag,no2,µg/m³
34.13474,38,10.4653,61.116875,12,11,2017,NO,Lillehammer,pm10,µg/m³
0.2465,20,100.13193,15.707849,12,11,2017,TH,Nakhon Sawan,co,ppm
2.8771305,23,-72.049965,-45.579044,25,12,2015,CL,Coyhaique,no2,µg/m³
-999,24,105.819,21.02177,26,12,2015,VN,Hanoi,pm25,µg/m³
0.013276596,47,100.5434,13.664026,26,12,2015,TH,Samut Prakan,no2,ppm
40.38095,21,-46.466,-23.668549,26,10,2017,BR,Mauá,no2,µg/m³
7395.3335,45,80.32517,26.470308,12,11,2017,IN,Kanpur,co,µg/m³
4.2222223,9,-1.10667,40.33639,25,9,2017,ES,Teruel,so2,µg/m³
50.425,40,6.011525,49.837883,24,9,2017,LU,Diekirch,o3,µg/m³
3,19,-1.406878,54.88361,6,9,2017,GB,Sunderland,pm25,µg/m³
10.7,20,-2.584482,51.462837,6,9,2017,GB,Bristol,no2,µg/m³
142.89828,64,73.03791,26.292065,18,10,2017,IN,Jodhpur,pm25,µg/m³
-99.14217,23,4.70824,51.8007,18,10,2017,NL,Dordrecht,no2,µg/m³
-290.7268,69,5.1243834,52.09133,18,10,2017,NL,Utrecht,no2,µg/m³
-863.3296,23,5.57349,52.9169,18,10,2017,NL,Balk,o3,µg/m³
-129.86304,23,4.9233,51.9745,18,10,2017,NL,Cabauw,so2,µg/m³
33.045456,22,13.713539,45.54297,18,10,2017,SI,Koper,pm10,µg/m³
0.029944444,18,-111.739296,33.08,4,9,2017,US,PINAL,o3,ppm
14.861468,109,-117.2938,33.932865,4,9,2017,US,Riverside-San Bernardino-Ontario,pm25,µg/m³
0.069235295,17,-121.82046,39.20556,4,9,2017,US,SUTTER,o3,ppm
0.035842106,19,-85.24556,40.3,4,9,2017,US,Muncie,o3,ppm
51.404762,21,-120.05265,39.31683,4,9,2017,US,DOUGLAS,pm25,µg/m³
0,19,-80.2267,36.1106,4,9,2017,US,Winston-Salem,so2,ppm
0.015222222,18,-99.51524,27.517403,4,9,2017,US,Laredo,o3,ppm
0.003117647,17,-107.12083,41.78237,4,9,2017,US,CARBON,so2,ppm
6.1904764,21,17.268,44.343,22,8,2017,BA,Jajce,so2,µg/m³
28.717949,39,-46.310047,-23.972878,21,8,2017,BR,Santos,no2,µg/m³
74.98412,63,32.775387,39.958748,22,8,2017,TR,Ankara,o3,µg/m³
8.825,40,26.586304,41.255177,22,8,2017,TR,Edirne,no2,µg/m³
115.333336,42,41.4237,39.95057,22,8,2017,TR,Erzurum,o3,µg/m³
11.264706,102,29.745436,40.75625,22,8,2017,TR,Kocaeli,so2,µg/m³
12.315789,19,13.749778,45.291203,29,9,2017,HR,Istarska,pm25,µg/m³
17.947369,19,-72.95853,-36.601715,4,9,2017,CL,Tomé,pm25,µg/m³
2.7445,20,-72.95853,-36.601715,4,9,2017,CL,Tomé,so2,µg/m³
56.204544,22,-70.65116,-33.422302,4,9,2017,CL,Independencia,pm10,µg/m³
16.238094,21,-51.408775,-22.119936,4,10,2017,BR,Presidente Prudente,no2,µg/m³
10.45,22,19.55,46.966667,5,10,2017,HU,Bács-Kiskun,pm10,µg/m³
11.485802,88,17.175772,47.68132,5,10,2017,HU,Gyor-Moson-Sopron,pm10,µg/m³
16.92515,22,18.225286,46.07111,5,10,2017,HU,Baranya,pm10,µg/m³
501.36765,65,20.70182,48.19203,5,10,2017,HU,Borsod-Abaúj-Zemplén,co,µg/m³
50.645454,22,-7.196389,53.106945,5,10,2017,IE,Laois,o3,µg/m³
0.23708163,23,20.6989,41.53583,5,10,2017,MK,Mavrovo and Rostusa Municipality,so2,µg/m³
35.04348,23,28.356836,37.213722,5,10,2017,TR,Muğla,so2,µg/m³
7.744186,43,121.15633,22.90359,5,10,2017,TW,臺東縣,pm25,µg/m³
1820.698,450,77.16158,28.625814,16,10,2017,IN,Delhi,co,µg/m³
316.31592,386,77.200096,28.625652,16,10,2017,IN,Delhi,pm10,µg/m³
-870.63336,24,4.40139,51.9214,16,10,2017,NL,Schiedam,no2,µg/m³
30.345556,24,6.5789,53.2178,16,10,2017,NL,Groningen,pm10,µg/m³
18.695833,24,18.648333,44.453888,3,10,2017,BA,Živinice,no2,µg/m³
5.311349,24,5.39333,51.4074,3,10,2017,NL,Veldhoven,pm25,µg/m³
0.311875,80,120.3371,23.73511,10,11,2017,TW,雲林縣,co,ppm
28.357082,24,-70.71944,-33.492847,3,12,2015,CL,Cerrillos,no2,µg/m³
24.551174,23,-71.550095,-33.02042,4,12,2015,CL,Viña del Mar,pm25,µg/m³
14.5,14,-81.31,28.7456,5,9,2017,US,Orlando-Kissimmee,pm10,µg/m³
46.35,20,-1.406878,54.88361,10,10,2017,GB,Sunderland,o3,µg/m³
6.25,20,-7.331179,55.00282,10,10,2017,GB,Derry,pm10,µg/m³
10.2,20,-1.478096,53.37862,10,10,2017,GB,Sheffield,pm10,µg/m³
115.18621,58,,,12,11,2017,IN,Ghaziabad,no2,µg/m³
26.39762,21,-70.52332,-33.376774,4,9,2017,CL,Las Condes,o3,µg/m³
-29.094166,24,4.9233,51.9745,13,12,2015,NL,Cabauw,no2,µg/m³
8.587778,24,6.60537,52.0918,13,12,2015,NL,Eibergen,pm10,µg/m³
23.439455,22,-71.550095,-33.02042,12,12,2015,CL,Viña del Mar,o3,µg/m³
25.343084,24,-70.6608,-33.46414,12,12,2015,CL,Santiago,no2,µg/m³
0.027869565,23,98.98866,18.791092,13,12,2015,TH,Chiang Mai,no2,ppm
0.024511628,43,100.540955,13.667241,14,12,2015,TH,Samut Prakan,no2,ppm
21.142857,21,-47.649654,-22.701221,5,10,2017,BR,Piracicaba,no2,µg/m³
0.74761903,21,-46.53092,-23.656994,5,10,2017,BR,Santo André,co,ppm
48.190475,21,-49.398277,-20.784689,5,10,2017,BR,São José Do Rio Preto,o3,µg/m³
3.22,5,-75.067825,40.924606,13,10,2017,US,WARREN,pm25,µg/m³
10.945455,11,-84.5,38.065,8,9,2017,US,Lexington-Fayette,pm25,µg/m³
12.306666,24,5.39333,51.4074,16,11,2015,NL,Veldhoven,no2,µg/m³
18.451546,24,4.70824,51.8007,16,11,2015,NL,Dordrecht,pm10,µg/m³
15.330435,23,,,16,11,2015,PL,Żyrardów,pm25,µg/m³
12.772727,22,-95.12851,29.670025,15,11,2015,US,Houston,pm25,µg/m³
23.166235,42,-73.117485,-36.786182,16,11,2015,CL,Hualpén,o3,µg/m³
0.783913,23,100.568535,14.349367,17,11,2015,TH,Ayutthaya,co,ppm
0.3752778,36,99.6728,18.261854,17,11,2015,TH,Lampang,co,ppm
26.637209,43,,,3,10,2017,IN,Moradabad,so2,µg/m³
8.5,2,-120.0341,36.9533,8,11,2017,US,Madera,pm25,µg/m³
0.003857143,7,-147.72726,64.8458,25,10,2017,US,Fairbanks,so2,ppm
