system:index,city_id,countryCode,date,downward_shortwave_radiation_flux,precipitable_water_entire_atmosphere,relative_humidity_2m_above_ground,specific_humidity_2m_above_ground,temperature_2m_above_ground,total_cloud_cover_entire_atmosphere,total_precipitation_surface,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,.geo
2017010100F001_00000000000000000521,1304,MNG,2017-01-01T00:00:00,63.47826087,2.795652218,79.88261049,0.001177391,-14.22870616,63.2173913,0,3.460869499,3.326956479,
2017010100F001_00000000000000000522,1305,MNG,2017-01-01T00:00:00,75.2173913,2.47826087,67.46087016,0.001061739,-11.85826522,0.043478261,0,4.396086885,0.850869565,
2017010100F001_00000000000000000525,1308,MNG,2017-01-01T00:00:00,55.65217391,2.634782625,89.37391497,7.53E-04,-18.5808757,15.47826087,8.70E-04,0.33304347,2.979130372,
2017010100F001_00000000000000000526,1309,MNG,2017-01-01T00:00:00,53.91304348,3.482608692,99.0956527,6.11E-04,-22.57652893,73.69565217,8.70E-04,-1.353913022,-0.430434768,
2017010100F001_00000000000000000527,1310,MNG,2017-01-01T00:00:00,63.04347826,2.056521779,60.94782655,5.57E-04,-19.00653023,24.82608696,0,-1.82217387,1.45521735,
2017010100F001_00000000000000000528,1311,MNG,2017-01-01T00:00:00,53.91304348,3.104347872,54.64782765,9.28E-04,-11.6369617,76.26086957,0,-0.293043472,1.687826055,
2017010100F001_00000000000000000529,1312,MNG,2017-01-01T00:00:00,52.17391304,1.669565247,61.40434912,6.51E-04,-17.34000775,1.869565217,0,1.680434745,1.376956487,
2017010100F001_0000000000000000052a,1313,MNG,2017-01-01T00:00:00,45.65217391,2.682608734,86.98695805,9.35E-04,-16.34435385,23.34782609,0.002173913,2.350869516,1.436956487,
2017010100F001_0000000000000000052b,1314,MNG,2017-01-01T00:00:00,45.2173913,3.413043509,83.86956654,9.69E-04,-15.04870154,34.73913043,0.001304348,3.756521645,-0.627826079,
2017010100F001_0000000000000000052d,1316,MNG,2017-01-01T00:00:00,43.91304348,1.882608735,77.84782675,5.19E-04,-21.29609295,18.65217391,0,1.664347783,0.846956508,
2017010100F001_0000000000000000007e,713,NLD,2017-01-01T00:00:00,51.73913043,8.68260875,55.6347837,0.002030869,-0.76522376,26.30434783,0.004347826,2.30347821,4.393478145,
2017010100F001_00000000000000000109,845,NLD,2017-01-01T00:00:00,33.04347826,12.28260882,67.57391457,0.00257913,0.049990977,56.13043478,0.18826087,3.302173853,3.598260812,
2017010100F001_000000000000000001ae,1010,NLD,2017-01-01T00:00:00,13.47826087,13.67826105,84.53043565,0.003894783,2.756518024,89.26086957,0.995217403,2.233478238,3.202173845,
2017010100F001_000000000000000001af,1011,NLD,2017-01-01T00:00:00,13.47826087,13.67826105,84.53043565,0.003894783,2.756518024,89.26086957,0.995217403,2.233478238,3.202173845,
2017010100F001_000000000000000002ef,168,NLD,2017-01-01T00:00:00,7.826086957,13.60434802,83.54782702,0.003663043,2.072600522,87.26086957,0.868695655,2.713478205,3.163478224,
2017010100F001_00000000000000000309,194,NLD,2017-01-01T00:00:00,24.34782609,12.48695668,71.42608842,0.002744348,-0.012178637,59.30434783,0.362608705,3.002608631,3.981304275,
2017010100F001_000000000000000003a8,353,NLD,2017-01-01T00:00:00,13.47826087,13.67826105,84.53043565,0.003894783,2.756518024,89.26086957,0.995217403,2.233478238,3.202173845,
2017010100F001_000000000000000003c4,381,NLD,2017-01-01T00:00:00,38.69565217,11.82173928,63.93913153,0.002439565,-0.002614693,46.65217391,0.195652175,3.536956435,4.009130327,
2017010100F001_00000000000000000425,478,NLD,2017-01-01T00:00:00,8.260869565,13.78260899,89.90000153,0.004473478,3.896949304,98.65217391,0.523478262,3.44956512,2.989130338,
2017010100F001_000000000000000004bc,1203,NLD,2017-01-01T00:00:00,14.34782609,13.1217393,75.58261042,0.002969565,0.406083347,89.47826087,0.569130438,2.636956479,3.326086868,
2017010100F001_000000000000000004ce,1221,NLD,2017-01-01T00:00:00,5.217391304,14.07826121,87.4956539,0.004703043,5.045646867,99.08695652,1.024347827,2.729130383,2.89391302,
2017010100F001_00000000000000000034,639,NOR,2017-01-01T00:00:00,19.13043478,5.821739269,66.06956681,0.003102174,2.690428891,68.65217391,0.003043478,1.048695621,-2.795217335,
2017010100F001_0000000000000000005b,678,NOR,2017-01-01T00:00:00,7.391304348,4.791304381,72.08695835,0.002188261,-3.66522031,50.56521739,0.00173913,2.397391252,-2.906521668,
2017010100F001_0000000000000000005c,679,NOR,2017-01-01T00:00:00,10.43478261,5.234782696,69.13913179,0.002646956,-0.242181662,49.86956522,0,1.529565169,-2.374347801,
2017010100F001_00000000000000000130,884,NOR,2017-01-01T00:00:00,8.695652174,5.143478373,68.40000086,0.002559565,-0.661738653,52.04347826,0.008695652,1.595217356,-2.144782554,
2017010100F001_0000000000000000021b,1119,NOR,2017-01-01T00:00:00,16.08695652,7.204347984,65.05652353,0.003691304,5.734777567,47.26086957,0.426086966,1.60739126,-7.740869356,
2017010100F001_000000000000000002c6,128,NOR,2017-01-01T00:00:00,8.260869565,5.065217464,66.86521895,0.002462174,-1.004352868,53,0.021739131,1.684782564,-1.932608643,
2017010100F001_000000000000000002e7,161,NOR,2017-01-01T00:00:00,8.260869565,6.395652242,64.83043555,0.003283913,3.979559061,28.73913043,0.05,1.178695616,-8.156086735,
2017010100F001_000000000000000003b7,368,NOR,2017-01-01T00:00:00,9.130434783,5.204347932,64.73913176,0.002479565,-0.282614799,61.2173913,8.70E-04,2.473478208,-2.243478198,
2017010100F001_000000000000000003ef,424,NOR,2017-01-01T00:00:00,14.7826087,5.652174017,60.97391427,0.002828261,2.607817807,56.73913043,0,1.460434762,-4.896521608,
2017010100F001_00000000000000000424,477,NOR,2017-01-01T00:00:00,15.65217391,5.617391431,61.27391401,0.002922609,3.054341723,66.52173913,0,1.927391263,-4.41478256,
2017010100F001_000000000000000004ab,1186,NOR,2017-01-01T00:00:00,1.739130435,7.091304468,69.63478437,0.0033,2.987384829,91.91304348,1.920000015,2.299999935,-6.653912855,
2017010100F001_00000000000000000018,611,NPL,2017-01-01T00:00:00,173.0434783,9.743478464,42.48695751,0.003402609,10.24390763,54.17391304,0.144347827,-0.57608694,-0.362608688,
2017010100F001_000000000000000000e3,810,NPL,2017-01-01T00:00:00,173.0434783,9.743478464,42.48695751,0.003402609,10.24390763,54.17391304,0.144347827,-0.57608694,-0.362608688,
2017010100F001_0000000000000000005d,680,PER,2017-01-01T00:00:00,350.4347826,44.000001,76.25217488,0.01347,22.82129888,72.82608696,0.020869565,0.005652179,3.253043408,
2017010100F001_0000000000000000001a,613,POL,2017-01-01T00:00:00,54.34782609,3.126087023,40.58260943,0.001443043,-1.110008704,5.52173913,0,2.926086903,2.272608643,
2017010100F001_0000000000000000002e,633,POL,2017-01-01T00:00:00,5.217391304,13.46086971,88.96956668,0.004370869,3.688689389,100,0.587391302,6.889130281,3.928260772,
2017010100F001_00000000000000000032,637,POL,2017-01-01T00:00:00,53.04347826,3.021739172,43.37826206,0.001575652,-0.712614109,3.260869565,0,1.959130375,0.891739119,
2017010100F001_00000000000000000069,692,POL,2017-01-01T00:00:00,30.86956522,7.043478365,58.08260943,0.002204783,-0.271746561,34.08695652,0.001304348,3.887825935,2.313913008,
2017010100F001_00000000000000000162,934,POL,2017-01-01T00:00:00,8.695652174,10.28695675,72.695653,0.002781739,-0.027396293,80.82608696,0.02173913,4.60130421,2.436086903,
2017010100F001_000000000000000001b3,1015,POL,2017-01-01T00:00:00,51.30434783,3.656521776,80.98695904,0.002274783,-4.155660347,2.130434783,0,2.16086951,2.919130377,
2017010100F001_00000000000000000228,1132,POL,2017-01-01T00:00:00,3.913043478,12.01739145,94.49130614,0.003966087,1.253470247,99.39130435,0.163913046,4.576086832,2.350869521,
2017010100F001_0000000000000000023b,1151,POL,2017-01-01T00:00:00,52.17391304,3.365217437,62.83043571,0.00201913,-2.363920262,6.52173913,0,0.139130434,2.174347769,
2017010100F001_0000000000000000031e,215,POL,2017-01-01T00:00:00,10,11.30434803,85.36087069,0.003326522,0.261732549,87.34782609,0.036956522,4.814782516,2.47565213,
2017010100F001_0000000000000000039e,343,POL,2017-01-01T00:00:00,51.30434783,3.630434845,39.49130498,0.001409565,-1.064358388,1.565217391,0,2.696956463,3.046521705,
2017010100F001_00000000000000000402,443,POL,2017-01-01T00:00:00,17.82608696,13.09565241,84.99130581,0.004451739,4.458257791,93.73913043,0.276956529,5.371738994,1.615217357,
2017010100F001_00000000000000000410,457,POL,2017-01-01T00:00:00,3.913043478,12.156522,94.76087156,0.003973043,1.15607804,99.73913043,0.280000001,5.685217256,3.116086903,
2017010100F001_000000000000000004eb,1250,POL,2017-01-01T00:00:00,7.826086957,10.01304365,73.34347932,0.002833043,0.160863992,73.69565217,0.020434783,3.553043417,1.983043432,
2017010100F001_00000000000000000063,686,PRT,2017-01-01T00:00:00,101.7391304,16.75652197,78.2391311,0.006483478,11.24086383,55.7826087,8.70E-04,-1.598260829,1.772173868,
2017010100F001_0000000000000000016e,946,PRT,2017-01-01T00:00:00,104.7826087,11.08260889,75.10000163,0.004369565,6.19868854,34.2173913,0.021739131,-0.686086943,0.847391272,
2017010100F001_000000000000000002bf,121,PRT,2017-01-01T00:00:00,109.1304348,12.37826107,58.12608852,0.004938695,11.88955742,35.56521739,0.036521739,-1.487826059,3.411739018,
2017010100F001_00000000000000000303,188,PRT,2017-01-01T00:00:00,102.6086957,11.09565229,72.68261022,0.004236522,6.063905666,30.43478261,0.013043478,-0.81739128,0.413043465,
2017010100F001_0000000000000000033d,246,PRT,2017-01-01T00:00:00,113.0434783,7.143478404,68.62173976,0.003216522,2.724340555,18.82608696,0,-0.473043467,1.292608668,
2017010100F001_00000000000000000381,314,PRT,2017-01-01T00:00:00,109.5652174,11.70000029,62.03043581,0.003971304,7.08173722,40.82608696,0.008695652,-0.8021739,1.042608671,
2017010100F001_00000000000000000470,553,PRT,2017-01-01T00:00:00,142.6086957,18.43043501,84.76521898,0.009071739,14.02477682,42,0.364347826,1.325217368,6.769999919,
2017010100F001_00000000000000000471,554,PRT,2017-01-01T00:00:00,52.17391304,20.52173938,81.92608875,0.008823043,15.33390928,40.34782609,0.145217391,5.143478026,-6.548695471,
2017010100F001_000000000000000004d6,1229,PRT,2017-01-01T00:00:00,100,12.27826102,74.3173931,0.004795652,7.543473484,36.91304348,0.008695652,-1.102173889,1.612608658,
2017010100F001_000000000000000000da,805,ROU,2017-01-01T00:00:00,69.13043478,4.782608747,91.26956641,0.001813913,-8.444353983,35.95652174,0,0.253478257,0.550869553,
2017010100F001_000000000000000000f5,825,ROU,2017-01-01T00:00:00,69.13043478,4.995652282,65.15652317,0.002372609,-0.959137759,53.7826087,0,2.173043412,0.699999982,
2017010100F001_00000000000000000173,951,ROU,2017-01-01T00:00:00,73.04347826,6.247826265,49.52173979,0.001959565,0.59129851,29.30434783,0,1.456521692,-1.21652172,
2017010100F001_000000000000000001e4,1064,ROU,2017-01-01T00:00:00,62.17391304,4.530434847,70.42608891,0.00186087,-4.461747675,22.7826087,0,-0.3747826,1.283478229,
2017010100F001_000000000000000001fa,1086,ROU,2017-01-01T00:00:00,69.56521739,4.956521822,89.4521763,0.001833913,-8.455220894,53.04347826,0,-1.065652148,-0.733043458,
2017010100F001_00000000000000000225,1129,ROU,2017-01-01T00:00:00,66.08695652,4.956521812,79.5739149,0.002458696,-3.282179592,38.30434783,0,1.264782588,0.142173913,
2017010100F001_0000000000000000026c,38,ROU,2017-01-01T00:00:00,70.86956522,4.647826184,65.68260989,0.001938696,-3.577397355,43.7826087,0,-0.228695645,-0.123478259,
2017010100F001_0000000000000000029f,89,ROU,2017-01-01T00:00:00,67.82608696,5.734782696,59.3391314,0.002098696,-1.182612676,39.95652174,0,0.567826071,-0.550869558,
2017010100F001_000000000000000002c3,125,ROU,2017-01-01T00:00:00,70.43478261,5.704347942,72.24782695,0.002347391,-2.040874448,44.52173913,0,0.911739111,0.706956506,
2017010100F001_000000000000000002f1,170,ROU,2017-01-01T00:00:00,63.91304348,4.321739238,72.00000083,0.001887391,-4.763919465,33.73913043,0,0.663913023,1.625652147,
2017010100F001_00000000000000000304,189,ROU,2017-01-01T00:00:00,70,7.23913058,56.79130504,0.001991739,-0.626528002,35.91304348,0,1.295217362,2.158695604,
2017010100F001_00000000000000000312,203,ROU,2017-01-01T00:00:00,70.43478261,6.63913053,58.26956591,0.002012174,-1.06739555,39.95652174,0,4.085217279,1.49869562,
